timestamp,t_hours,t_out_c,ghi_w_m2,rh_out_frac,wind_m_s,t_in_c,rh_in_frac,heat_setpoint_c,hvac_kw,hvac_on_frac,heating_on_frac,cooling_on_frac,hvac_runtime_s,q_int_kw_hidden,split
2024-07-18 17:22:00.007324219,89.36667,29.524008,278.83887,0.25,1.6534528,23.970898,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.2285575,train
2024-07-18 17:27:00.016479493,89.450005,29.622368,270.45453,0.25,1.7981768,24.017326,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.2158935,train
2024-07-18 17:32:00.053100585,89.53335,29.563475,263.43314,0.25,2.0276,23.906101,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.2144309,train
2024-07-18 17:37:00.007324219,89.61667,29.45704,244.59268,0.25,2.0639434,23.903862,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.2774979,train
2024-07-18 17:42:00.016479493,89.700005,29.74184,227.80586,0.25,2.0366833,23.668234,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3545563,train
2024-07-18 17:47:00.053100585,89.78335,29.891539,213.92374,0.25,2.3435562,23.824087,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3331449,train
2024-07-18 17:52:00.007324219,89.86667,29.84907,200.37779,0.25,2.2581213,23.841642,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3221836,train
2024-07-18 17:57:00.016479493,89.950005,29.840252,191.53581,0.25,1.9604301,23.570747,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3070086,train
2024-07-18 18:02:00.053100585,90.03335,29.943197,183.54712,0.25,1.9905605,23.681831,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.3105333,train
2024-07-18 18:07:00.007324219,90.11667,29.933453,176.67906,0.25,1.9453362,23.576355,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,1.347881,train
2024-07-18 18:12:00.016479493,90.200005,30.03497,163.5352,0.25,1.7274431,23.458986,0.4,24.0,-5.4,-0.6,0.0,0.6,180.0,1.3214452,train
2024-07-18 18:17:00.053100585,90.28335,30.145142,151.44252,0.25,1.4800227,23.598598,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3367575,train
2024-07-18 18:22:00.007324219,90.36667,30.457617,140.4565,0.25,1.4095072,23.693684,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3700571,train
2024-07-18 18:27:00.016479493,90.450005,30.198307,125.38537,0.25,1.5026737,23.671005,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4105283,train
2024-07-18 18:32:00.053100585,90.53335,29.994795,116.32122,0.25,1.367988,23.699139,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4376038,train
2024-07-18 18:37:00.007324219,90.61667,29.987564,107.295265,0.25,1.280464,23.724604,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.479926,train
2024-07-18 18:42:00.016479493,90.700005,29.891514,97.986855,0.25,1.4814783,23.811468,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.5258969,train
2024-07-18 18:47:00.053100585,90.78335,29.84762,83.68046,0.25,1.384546,23.750189,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.5706003,train
2024-07-18 18:52:00.007324219,90.86667,30.017654,67.13854,0.25,1.3074309,23.8716,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.540986,train
2024-07-18 18:57:00.016479493,90.950005,30.443615,53.512875,0.25,1.3622862,23.88961,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.5118836,train
2024-07-18 19:02:00.053100585,91.03335,30.039917,40.046143,0.25,1.5439548,23.999712,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4877232,train
2024-07-18 19:07:00.007324219,91.11667,30.054317,28.585627,0.25,1.7490433,23.998798,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.5849503,train
2024-07-18 19:12:00.016479493,91.200005,30.387987,17.401114,0.25,1.5698324,24.152893,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.6097933,train
2024-07-18 19:17:00.053100585,91.28335,30.51311,6.106439,0.25,1.5365871,24.02069,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.6396534,train
2024-07-18 19:22:00.007324219,91.36667,29.94841,0.0,0.25,1.6256131,24.022991,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.597207,train
2024-07-18 19:27:00.016479493,91.450005,29.894173,0.0,0.25,1.766635,23.946173,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.5505689,train
2024-07-18 19:32:00.053100585,91.53335,30.051058,0.0,0.25,1.6251577,24.14434,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.5196375,train
2024-07-18 19:37:00.007324219,91.61667,30.027128,0.0,0.25,1.4897419,24.073143,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4628022,train
2024-07-18 19:42:00.016479493,91.700005,30.037403,0.0,0.25,1.5008034,24.02799,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4724134,train
2024-07-18 19:47:00.053100585,91.78335,30.338736,0.0,0.25,1.7066516,24.095945,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4180748,train
2024-07-18 19:52:00.007324219,91.86667,30.542059,0.0,0.25,1.7794894,24.199188,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.39016,train
2024-07-18 19:57:00.016479493,91.950005,30.342943,0.0,0.25,1.6906321,24.1551,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3870248,train
2024-07-18 20:02:00.053100585,92.03335,30.264334,0.0,0.25,1.619138,24.22164,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4384145,train
2024-07-18 20:07:00.007324219,92.11667,29.714386,0.0,0.25,1.6548077,24.327322,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4239434,train
2024-07-18 20:12:00.016479493,92.200005,29.892315,0.0,0.25,1.7133583,24.224852,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4136243,train
2024-07-18 20:17:00.053100585,92.28335,29.855688,0.0,0.25,1.7248001,24.344763,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.4128095,train
2024-07-18 20:22:00.007324219,92.36667,29.723186,0.0,0.25,1.6352494,24.340868,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3840435,train
2024-07-18 20:27:00.016479493,92.450005,29.484718,0.0,0.25,1.9517338,24.158915,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3159153,train
2024-07-18 20:32:00.053100585,92.53335,29.501408,0.0,0.25,2.0465739,24.394066,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3261775,train
2024-07-18 20:37:00.007324219,92.61667,29.251017,0.0,0.25,1.8525257,24.306072,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.3321015,train
2024-07-18 20:42:00.016479493,92.700005,29.21658,0.0,0.25,1.8316088,24.336391,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.2685883,train
2024-07-18 20:47:00.053100585,92.78335,29.075357,0.0,0.25,1.897662,24.411432,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.215023,train
2024-07-18 20:52:00.007324219,92.86667,29.430735,0.0,0.25,1.733384,24.4369,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.198129,train
2024-07-18 20:57:00.016479493,92.950005,29.379475,0.0,0.25,1.6255877,24.313126,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.1560454,train
2024-07-18 21:02:00.053100585,93.03335,29.23794,0.0,0.25,1.6484511,24.480734,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.11183,train
2024-07-18 21:07:00.007324219,93.11667,29.085857,0.0,0.25,1.9229027,24.410143,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.0834051,train
2024-07-18 21:12:00.016479493,93.200005,28.860624,0.0,0.25,2.1260014,24.337805,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,1.0182076,train
2024-07-18 21:17:00.053100585,93.28335,28.583302,0.0,0.25,2.0301754,24.45197,0.4,24.0,-3.6000001,-0.4,0.0,0.4,120.0,0.9854216,train
2024-07-18 21:22:00.007324219,93.36667,28.7708,0.0,0.25,1.9924954,24.278097,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.9255678,train
2024-07-18 21:27:00.016479493,93.450005,28.411524,0.0,0.25,2.0305822,24.391382,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.88680935,train
2024-07-18 21:32:00.053100585,93.53335,28.693745,0.0,0.25,2.2388506,24.34934,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.9232379,train
2024-07-18 21:37:00.007324219,93.61667,28.784245,0.0,0.25,2.3285253,24.224371,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.9444751,train
2024-07-18 21:42:00.016479493,93.700005,28.824633,0.0,0.25,2.2067566,24.194952,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.92194265,train
2024-07-18 21:47:00.053100585,93.78335,28.92341,0.0,0.25,2.06841,24.143972,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.8554969,train
2024-07-18 21:52:00.007324219,93.86667,28.797806,0.0,0.25,2.391405,24.012701,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.7917303,train
2024-07-18 21:57:00.016479493,93.950005,28.33835,0.0,0.25,2.8747091,24.109077,0.4,24.0,-9.0,-1.0,0.0,1.0,300.0,0.78005904,train
2024-07-18 22:02:00.053100585,94.03335,28.571304,0.0,0.25,3.0144832,24.044523,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.75539714,train
2024-07-18 22:07:00.007324219,94.11667,28.135391,0.0,0.25,2.8232245,23.935774,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.74556476,train
2024-07-18 22:12:00.016479493,94.200005,28.026564,0.0,0.25,2.7978,24.014442,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.71882325,train
2024-07-18 22:17:00.053100585,94.28335,27.714567,0.0,0.25,2.9428692,24.040644,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6921947,train
2024-07-18 22:22:00.007324219,94.36667,28.083586,0.0,0.25,2.909811,24.112022,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6555967,train
2024-07-18 22:27:00.016479493,94.450005,28.104086,0.0,0.25,2.8217475,24.028612,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7037461,train
2024-07-18 22:32:00.053100585,94.53335,27.92717,0.0,0.25,2.8073118,24.137888,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6729045,train
2024-07-18 22:37:00.007324219,94.61667,27.948826,0.0,0.25,2.6965451,24.049494,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.66459864,train
2024-07-18 22:42:00.016479493,94.700005,27.635813,0.0,0.25,2.861287,24.340714,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.69866484,train
2024-07-18 22:47:00.053100585,94.78335,27.892584,0.0,0.25,2.8390334,24.269623,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7307095,train
2024-07-18 22:52:00.007324219,94.86667,28.09454,0.0,0.25,2.7906656,24.25327,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7149063,train
2024-07-18 22:57:00.016479493,94.950005,27.724382,0.0,0.25,2.9572408,24.223408,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.70353216,train
2024-07-18 23:02:00.053100585,95.03335,27.561068,0.0,0.25,3.0243165,24.26044,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6267572,train
2024-07-18 23:07:00.007324219,95.11667,27.877518,0.0,0.25,3.144059,24.256632,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.62618846,train
2024-07-18 23:12:00.016479493,95.200005,27.906876,0.0,0.25,3.4398193,24.147835,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.69134355,train
2024-07-18 23:17:00.053100585,95.28335,27.492556,0.0,0.25,3.7428703,24.360403,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.65854996,train
2024-07-18 23:22:00.007324219,95.36667,27.63945,0.0,0.25,3.3950832,24.380981,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5785416,train
2024-07-18 23:27:00.016479493,95.450005,27.880327,0.0,0.25,3.1048489,24.225208,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.55355155,train
2024-07-18 23:32:00.053100585,95.53335,27.62429,0.0,0.25,2.9062557,24.181185,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4538734,train
2024-07-18 23:37:00.007324219,95.61667,27.280596,0.0,0.25,2.8017514,24.215136,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47237632,train
2024-07-18 23:42:00.016479493,95.700005,27.131327,0.0,0.25,2.7245314,24.438128,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47439215,train
2024-07-18 23:47:00.053100585,95.78335,26.504063,0.0,0.25,2.6179965,24.206518,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5360983,train
2024-07-18 23:52:00.007324219,95.86667,26.559473,0.0,0.25,2.4322355,24.258059,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5601339,train
2024-07-18 23:57:00.016479493,95.950005,26.131542,0.0,0.25,2.6031055,24.397373,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.51437443,train
2024-07-19 00:02:00.053100585,96.03335,25.936934,0.0,0.25,2.681961,24.254263,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5113792,train
2024-07-19 00:07:00.007324219,96.11667,25.744389,0.0,0.25,2.411953,24.307854,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.55224854,train
2024-07-19 00:12:00.016479493,96.200005,25.883955,0.0,0.25,2.3196304,24.393145,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5934024,train
2024-07-19 00:17:00.053100585,96.28335,25.508888,0.0,0.25,2.2385957,24.38339,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.57166713,train
2024-07-19 00:22:00.007324219,96.36667,25.516354,0.0,0.25,2.346814,24.329422,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.51930773,train
2024-07-19 00:27:00.016479493,96.450005,25.359873,0.0,0.25,2.3394024,24.449778,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.52558607,train
2024-07-19 00:32:00.053100585,96.53335,25.035746,0.0,0.25,2.259452,24.30946,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5193486,train
2024-07-19 00:37:00.007324219,96.61667,24.850634,0.0,0.25,2.2653952,24.29869,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.48891312,train
2024-07-19 00:42:00.016479493,96.700005,24.83312,0.0,0.25,2.4155138,24.369495,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.527837,train
2024-07-19 00:47:00.053100585,96.78335,24.42483,0.0,0.25,2.74377,24.349655,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5398988,train
2024-07-19 00:52:00.007324219,96.86667,24.448927,0.0,0.25,2.7903535,24.488817,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5177461,train
2024-07-19 00:57:00.016479493,96.950005,24.287928,0.0,0.25,2.6693544,24.378977,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5241172,train
2024-07-19 01:02:00.053100585,97.03335,24.786343,0.0,0.25,2.6751752,24.350145,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5116358,train
2024-07-19 01:07:00.007324219,97.11667,24.610672,0.0,0.25,2.664179,24.463846,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.50304556,train
2024-07-19 01:12:00.016479493,97.200005,24.149437,0.0,0.25,2.6541278,24.298914,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4726617,train
2024-07-19 01:17:00.053100585,97.28335,24.292162,0.0,0.25,2.6243153,24.370552,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45167547,train
2024-07-19 01:22:00.007324219,97.36667,23.963163,0.0,0.25,2.9142728,24.34465,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.48506045,train
2024-07-19 01:27:00.016479493,97.450005,24.547626,0.0,0.25,2.8917356,24.46178,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.49941483,train
2024-07-19 01:32:00.053100585,97.53335,24.758183,0.0,0.25,3.1640518,24.41403,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47086975,train
2024-07-19 01:37:00.007324219,97.61667,24.795523,0.0,0.25,3.1731567,24.35753,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4314724,train
2024-07-19 01:42:00.016479493,97.700005,24.527521,0.0,0.25,3.138918,24.254908,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45393783,train
2024-07-19 01:47:00.053100585,97.78335,24.303871,0.0,0.25,2.549567,24.446838,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.43496546,train
2024-07-19 01:52:00.007324219,97.86667,24.470184,0.0,0.25,2.3880541,24.349043,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.40655747,train
2024-07-19 01:57:00.016479493,97.950005,24.17046,0.0,0.25,2.1599367,24.380419,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.43679905,train
2024-07-19 02:02:00.053100585,98.03335,24.371,0.0,0.25,1.9120127,24.421824,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5186536,train
2024-07-19 02:07:00.007324219,98.11667,24.220388,0.0,0.25,1.9277142,24.397097,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.50633353,train
2024-07-19 02:12:00.016479493,98.200005,24.164467,0.0,0.25,1.8812901,24.352655,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47911835,train
2024-07-19 02:17:00.053100585,98.28335,24.23791,0.0,0.25,2.2625198,24.451344,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5157032,train
2024-07-19 02:22:00.007324219,98.36667,24.283585,0.0,0.25,2.405188,24.45897,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5244877,train
2024-07-19 02:27:00.016479493,98.450005,24.046738,0.0,0.25,2.5763335,24.41358,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5046117,train
2024-07-19 02:32:00.053100585,98.53335,24.138052,0.0,0.25,2.6854188,24.377428,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45863977,train
2024-07-19 02:37:00.007324219,98.61667,23.73859,0.0,0.25,2.9048476,24.302614,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.44710985,train
2024-07-19 02:42:00.016479493,98.700005,23.690819,0.0,0.25,3.0014274,24.336706,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.46958485,train
2024-07-19 02:47:00.053100585,98.78335,23.42084,0.0,0.25,3.2137082,24.5101,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.54010266,train
2024-07-19 02:52:00.007324219,98.86667,23.092718,0.0,0.25,3.169687,24.254627,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.49135232,train
2024-07-19 02:57:00.016479493,98.950005,22.569813,0.0,0.25,2.8828225,24.457201,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.44508868,train
2024-07-19 03:02:00.053100585,99.03335,22.623411,0.0,0.25,2.8028286,24.300533,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45036513,train
2024-07-19 03:07:00.007324219,99.11667,22.550205,0.0,0.25,2.8377166,24.43895,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.43364215,train
2024-07-19 03:12:00.016479493,99.200005,22.469896,0.0,0.25,3.0153308,24.36552,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4650825,train
2024-07-19 03:17:00.053100585,99.28335,22.33663,0.0,0.25,2.8813376,24.379385,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.43460837,train
2024-07-19 03:22:00.007324219,99.36667,22.242514,0.0,0.25,2.9638085,24.273531,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3773623,train
2024-07-19 03:27:00.016479493,99.450005,22.240063,0.0,0.25,2.745793,24.331812,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.34045863,train
2024-07-19 03:32:00.053100585,99.53335,21.84216,0.0,0.25,2.6404772,24.373192,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.31108934,train
2024-07-19 03:37:00.007324219,99.61667,21.566586,0.0,0.25,2.5857582,24.384542,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.29719096,train
2024-07-19 03:42:00.016479493,99.700005,21.463942,0.0,0.25,2.840361,24.296785,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.26505828,train
2024-07-19 03:47:00.053100585,99.78335,21.120853,0.0,0.25,2.8327832,24.298878,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.2900543,train
2024-07-19 03:52:00.007324219,99.86667,20.939825,0.0,0.25,2.783453,24.27989,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.31646705,train
2024-07-19 03:57:00.016479493,99.950005,21.321962,0.0,0.25,2.7344768,24.302856,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3142618,train
2024-07-19 04:02:00.053100585,100.03335,21.349077,0.0,0.25,2.8896222,24.384663,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.30516466,train
2024-07-19 04:07:00.007324219,100.11667,21.63623,0.0,0.25,2.997566,24.183514,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3793604,train
2024-07-19 04:12:00.016479493,100.200005,21.804802,0.0,0.25,2.9954803,24.180029,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.40486857,train
2024-07-19 04:17:00.053100585,100.28335,21.577358,0.0,0.25,3.1469357,24.303078,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3551905,train
2024-07-19 04:22:00.007324219,100.36667,21.67568,0.0,0.25,3.3573346,24.415262,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.34433252,train
2024-07-19 04:27:00.016479493,100.450005,21.768772,0.0,0.25,3.399347,24.18276,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.3730944,train
2024-07-19 04:32:00.053100585,100.53335,21.276873,0.0,0.25,3.3801506,24.187498,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.38074055,train
2024-07-19 04:37:00.007324219,100.61667,21.51277,0.0,0.25,3.1524265,24.181929,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.38772103,train
2024-07-19 04:42:00.016479493,100.700005,21.46824,3.4789758,0.25,2.9181848,24.24443,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.41886377,train
2024-07-19 04:47:00.053100585,100.78335,21.377268,14.845822,0.25,2.764914,24.255608,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4806845,train
2024-07-19 04:52:00.007324219,100.86667,21.72359,26.228867,0.25,2.7366092,24.206388,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47628665,train
2024-07-19 04:57:00.016479493,100.950005,21.689674,36.216606,0.25,2.3901408,24.141062,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45563504,train
2024-07-19 05:02:00.053100585,101.03335,21.668304,47.47579,0.25,2.282936,24.190355,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4295353,train
2024-07-19 05:07:00.007324219,101.11667,21.380585,62.470875,0.25,2.076265,24.139898,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4124337,train
2024-07-19 05:12:00.016479493,101.200005,21.088324,75.07607,0.25,1.9120802,24.230473,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5147521,train
2024-07-19 05:17:00.053100585,101.28335,21.514364,84.85906,0.25,1.6854995,24.194244,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.49084875,train
2024-07-19 05:22:00.007324219,101.36667,21.496258,96.67479,0.25,1.6385853,24.238142,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47161704,train
2024-07-19 05:27:00.016479493,101.450005,21.555065,105.58691,0.25,1.7914991,24.223083,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.45850047,train
2024-07-19 05:32:00.053100585,101.53335,21.454483,118.58193,0.25,1.7458562,24.25756,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.44137278,train
2024-07-19 05:37:00.007324219,101.61667,21.116112,126.76045,0.25,1.5972958,24.14658,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.42267996,train
2024-07-19 05:42:00.016479493,101.700005,20.949015,137.53426,0.25,1.7335075,24.181671,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.44548136,train
2024-07-19 05:47:00.053100585,101.78335,21.014805,144.00914,0.25,1.5881656,24.168503,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.4790258,train
2024-07-19 05:52:00.007324219,101.86667,20.864407,155.23515,0.25,1.5668993,24.2337,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.47422478,train
2024-07-19 05:57:00.016479493,101.950005,20.67102,167.22859,0.25,1.4937603,24.127377,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5083502,train
2024-07-19 06:02:00.053100585,102.03335,20.588594,178.86473,0.25,1.4946282,24.18448,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.50791657,train
2024-07-19 06:07:00.007324219,102.11667,20.606197,183.34271,0.25,1.4782921,24.229347,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5327062,train
2024-07-19 06:12:00.016479493,102.200005,20.894455,192.33354,0.25,1.6886864,24.10644,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.5864491,train
2024-07-19 06:17:00.053100585,102.28335,20.797222,206.36058,0.25,1.4504037,24.06078,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6097952,train
2024-07-19 06:22:00.034790037,102.36668,20.695469,217.65218,0.25,1.4515713,24.185003,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.58915323,train
2024-07-19 06:27:00.016479493,102.450005,20.677797,228.13237,0.25,1.4271166,24.154785,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.58593816,train
2024-07-19 06:32:00.025634767,102.53334,20.821472,250.21854,0.25,1.6872876,24.211256,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6412594,train
2024-07-19 06:37:00.034790037,102.61668,20.732542,257.27228,0.25,1.8923349,24.34901,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.692484,train
2024-07-19 06:42:00.016479493,102.700005,21.631214,256.14468,0.25,2.002148,24.068792,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.67035544,train
2024-07-19 06:47:00.025634767,102.78334,21.900589,258.95462,0.25,2.08638,24.257122,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.6964202,train
2024-07-19 06:52:00.034790037,102.86668,21.87234,278.22705,0.25,2.2174327,24.157166,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.767867,train
2024-07-19 06:57:00.016479493,102.950005,21.630407,293.88583,0.25,2.260604,24.280863,0.4,26.5,0.0,-0.0,-0.0,0.0,0.0,0.7420961,train
2024-07-19 07:02:00.025634767,103.03334,21.22139,300.52475,0.25,2.2703328,24.136215,0.4,24.0,0.0,-0.0,-0.0,0.0,0.0,0.718334,train
